		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000111101   59   50   66   55   53   61   52   57  4.078684 0.849955 SUCCESS  28
000111111   71   60   50   58   63   63   48   53  7.279493 0.506800 SUCCESS  29
001000011   44   68   58   55   49   60   51   49 10.086373 0.259016 SUCCESS  30
001000101   56   49   64   61   63   64   44   60  7.052065 0.531026 SUCCESS  31
001000111   62   60   60   63   58   61   51   63  2.015493 0.980533 SUCCESS  32
001001011   57   58   43   66   64   52   72   64 10.196137 0.251529 SUCCESS  33
001001101   77   51   60   51   63   63   56   63  9.054811 0.337693 SUCCESS  34
001001111   62   52   75   66   64   51   55   57  8.373011 0.397907 SUCCESS  35
001010011   59   56   61   47   60   48   59   59  4.754852 0.783428 SUCCESS  36
001010101   51   65   55   59   63   54   53   62  3.489270 0.900021 SUCCESS  37
001010111   55   60   49   54   61   47   53   64  5.980115 0.649459 SUCCESS  38
001011011   50   56   63   62   55   49   85   53 16.593975 0.034626 SUCCESS  39
001011101   56   64   51   72   53   73   68   50 11.730429 0.163643 SUCCESS  40
001011111   71   63   54   65   58   49   54   74 10.172233 0.253145 SUCCESS  41
001100101   60   69   60   67   62   58   55   47  5.954357 0.652345 SUCCESS  42
001100111   53   56   68   61   40   61   51   51 10.749422 0.216306 SUCCESS  43
001101011   55   59   64   49   72   67   62   67  8.021807 0.431343 SUCCESS  44
001101101   77   67   62   67   59   66   65   53 10.538480 0.229245 SUCCESS  45
001101111   58   59   54   50   71   57   44   67  9.489471 0.302700 SUCCESS  46
001110101   55   63   55   51   56   57   72   53  5.740049 0.676324 SUCCESS  47
001110111   65   60   51   57   40   56   52   64  9.475390 0.303791 SUCCESS  48
001111011   47   45   69   49   62   57   51   61 10.714253 0.218422 SUCCESS  49
001111101   60   61   81   58   64   62   65   58 10.121610 0.256594 SUCCESS  50
001111111   72   62   59   60   52   61   65   47  7.290757 0.505612 SUCCESS  51
010000011   66   51   64   53   65   56   61   58  3.957724 0.860917 SUCCESS  52
010000111   56   58   57   62   56   57   42   47  8.000651 0.433406 SUCCESS  53
010001011   56   51   63   55   55   60   58   59  2.066116 0.978918 SUCCESS  54
010001111   69   59   65   61   65   71   59   69  7.703437 0.462962 SUCCESS  55
010010011   62   49   71   55   50   48   51   57  9.285948 0.318751 SUCCESS  56
010010111   52   61   43   69   51   53   60   57  8.866743 0.353662 SUCCESS  57
010011011   66   57   61   53   72   55   56   60  5.123915 0.744254 SUCCESS  58
010011111   62   55   66   54   64   53   59   55  3.072881 0.929701 SUCCESS  59
010100011   63   57   57   60   55   65   67   54  2.965040 0.936532 SUCCESS  60
010100111   52   56   57   55   66   47   56   58  4.776421 0.781183 SUCCESS  61
010101011   49   74   45   51   65   53   66   69 14.178138 0.077239 SUCCESS  62
010101111   59   59   48   54   76   66   67   71 12.363941 0.135689 SUCCESS  63
010110011   55   61   73   67   68   66   58   73 11.012086 0.201015 SUCCESS  64
010110111   57   57   58   50   48   61   75   47 10.690350 0.219869 SUCCESS  65
010111011   54   64   47   61   43   55   65   58  8.750453 0.363783 SUCCESS  66
010111111   61   64   55   65   55   72   51   72  8.936187 0.347708 SUCCESS  67
011000111   58   65   60   69   59   66   63   67  4.938250 0.764155 SUCCESS  68
011001111   46   59   76   65   44   57   57   56 12.865641 0.116557 SUCCESS  69
011010111   60   72   66   56   86   61   67   69 20.229512 0.009502 FAILURE  70
011011111   61   60   60   55   61   51   52   54  2.766668 0.948136 SUCCESS  71
011101111   62   51   46   49   46   57   65   49 11.132977 0.194278 SUCCESS  72
011111111   66   59   53   53   63   73   53   52  7.355462 0.498811 SUCCESS  73
100000000   54   48   50   72   56   69   69   62 10.856369 0.209971 SUCCESS  74
100010000   67   53   72   67   54   61   72   47 12.017408 0.150429 SUCCESS  75
100100000   61   64   57   58   39   49   55   62  9.651232 0.290363 SUCCESS  76
100101000   50   58   53   62   63   55   56   50  4.213726 0.837344 SUCCESS  77
100110000   70   51   72   70   61   62   56   65  9.615652 0.293045 SUCCESS  78
100111000   62   43   55   51   59   57   67   45 10.489642 0.232326 SUCCESS  79
101000000   52   48   48   51   62   72   64   45 13.059754 0.109810 SUCCESS  80
101000100   49   49   65   59   49   60   59   63  6.083285 0.637903 SUCCESS  81
101001000   82   70   51   52   62   58   68   62 15.404843 0.051735 SUCCESS  82
101001100   57   73   64   57   57   59   60   54  4.620773 0.797232 SUCCESS  83
101010000   67   54   55   54   60   65   47   56  5.537007 0.698937 SUCCESS  84
101010100   59   48   68   49   63   58   46   59  8.436754 0.392010 SUCCESS  85
101011000   51   62   53   61   61   59   56   65  2.826702 0.944758 SUCCESS  86
101011100   65   59   59   67   62   39   43   53 13.920213 0.083869 SUCCESS  87
101100000   50   56   55   62   53   57   55   72  5.902291 0.658176 SUCCESS  88
101100100   42   58   60   57   58   63   58   58  5.404301 0.713618 SUCCESS  89
101101000   53   64   47   73   60   67   63   45 11.927358 0.154475 SUCCESS  90
101101100   54   58   65   73   52   51   65   60  7.220421 0.513049 SUCCESS  91
101110000   56   57   48   57   51   53   50   55  5.589965 0.693054 SUCCESS  92
101110100   53   60   49   52   71   66   65   65  7.996942 0.433769 SUCCESS  93
101111000   64   48   61   57   60   66   67   50  6.148951 0.630551 SUCCESS  94
101111100   59   68   69   52   66   49   72   70 11.993505 0.151494 SUCCESS  95
110000000   54   56   62   64   58   77   61   55  7.369543 0.497336 SUCCESS  96
110000010   52   54   47   56   49   72   59   70 10.766319 0.215295 SUCCESS  97
110000100   50   52   64   64   70   52   57   61  6.286809 0.615139 SUCCESS  98
110001000   60   68   64   66   51   66   55   52  5.946389 0.653237 SUCCESS  99
110001010   57   61   48   54   53   45   64   56  7.159425 0.519534 SUCCESS 100
110010000   55   62   64   62   45   56   39   54 11.882779 0.156511 SUCCESS 101
110010010   51   70   55   56   54   58   70   55  6.543772 0.586557 SUCCESS 102
110010100   62   68   59   53   64   46   59   44  9.473055 0.303973 SUCCESS 103
110011000   67   49   66   62   60   61   54   63  4.785831 0.780202 SUCCESS 104
110011010   53   65   59   51   68   71   56   73 10.121129 0.256627 SUCCESS 105
110100000   59   60   51   63   71   67   55   55  5.710994 0.679568 SUCCESS 106
110100010   49   48   51   51   58   63   63   59  6.518426 0.589365 SUCCESS 107
110100100   75   57   60   59   69   56   67   65  8.514646 0.384877 SUCCESS 108
110101000   67   57   55   57   51   58   72   59  5.694578 0.681400 SUCCESS 109
110101010   57   57   58   41   65   57   59   66  7.344197 0.499992 SUCCESS 110
110101100   48   67   61   72   64   67   48   70 12.290788 0.138694 SUCCESS 111
110110000   49   59   61   61   66   53   61   62  3.627608 0.889064 SUCCESS 112
110110010   48   66   66   51   54   57   51   58  6.491706 0.592328 SUCCESS 113
110110100   62   57   64   63   72   61   63   38 12.087265 0.147353 SUCCESS 114
110111000   74   59   49   53   63   60   61   51  7.834220 0.449830 SUCCESS 115
110111010   57   57   59   54   59   71   66   71  6.661023 0.573608 SUCCESS 116
110111100   69   58   47   53   53   56   60   53  6.231927 0.621270 SUCCESS 117
111000000   50   56   59   56   47   62   62   49  6.142357 0.631289 SUCCESS 118
111000010   50   45   62   69   63   44   62   51 12.137407 0.145178 SUCCESS 119
111000100   64   54   70   80   56   56   56   72 14.458111 0.070579 SUCCESS 120
111000110   71   48   72   70   71   65   62   73 16.942431 0.030714 SUCCESS 121
111001000   61   69   59   58   55   63   47   59  4.939624 0.764009 SUCCESS 122
111001010   66   53   53   46   59   49   57   58  6.740220 0.564903 SUCCESS 123
111001100   63   57   73   63   61   56   44   64  8.770648 0.362012 SUCCESS 124
111010000   53   53   64   52   69   54   48   58  6.773053 0.561305 SUCCESS 125
111010010   69   66   47   66   62   56   74   60 10.500014 0.231669 SUCCESS 126
111010100   58   59   58   59   48   46   81   66 14.532638 0.068896 SUCCESS 127
111010110   55   90   70   60   69   62   54   63 22.314753 0.004365 FAILURE 128
111011000   61   62   62   61   55   59   52   53  2.190854 0.974595 SUCCESS 129
111011010   55   46   52   73   71   56   58   53 10.853072 0.210164 SUCCESS 130
111011100   77   60   62   51   62   59   46   58 10.171753 0.253178 SUCCESS 131
111100000   56   61   48   67   51   68   54   51  7.492839 0.484508 SUCCESS 132
111100010   60   55   67   67   54   66   52   65  5.446063 0.709008 SUCCESS 133
111100100   60   72   52   55   61   55   69   59  6.322458 0.611161 SUCCESS 134
111100110   57   65   54   53   42   60   55   52  7.792457 0.454002 SUCCESS 135
111101000   60   62   69   47   58   59   49   57  6.243191 0.620011 SUCCESS 136
111101010   70   51   66   50   63   47   75   66 13.829750 0.086312 SUCCESS 137
111101100   63   53   61   65   59   67   48   62  5.075146 0.749515 SUCCESS 138
111101110   58   47   66   53   69   66   61   50  8.150735 0.418886 SUCCESS 139
111110000   52   53   63   54   61   57   58   54  2.682731 0.952665 SUCCESS 140
111110010   56   72   61   52   67   58   56   65  6.103479 0.635642 SUCCESS 141
111110100   73   65   58   56   65   59   51   51  7.185252 0.516784 SUCCESS 142
111110110   63   56   64   62   74   61   58   53  5.849333 0.664104 SUCCESS 143
111111000   54   47   48   61   52   61   53   59  6.488409 0.592694 SUCCESS 144
111111010   80   63   60   55   61   58   55   53  9.430880 0.307260 SUCCESS 145
111111100   62   57   49   61   56   63   63   58  2.780749 0.947354 SUCCESS 146
111111110   66   59   53   53   63   73   53   52  7.355462 0.498811 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   59   65   62   62   54   52   64   61  2.813582 0.945506 SUCCESS   0
000000011   65   61   54   71   47   53   68   54  8.716247 0.366796 SUCCESS   1
000000101   55   60   72   52   54   54   65   51  6.713981 0.567783 SUCCESS   2
000000111   58   58   52   59   55   49   61   58  2.880141 0.941653 SUCCESS   3
000001001   53   69   52   63   40   52   65   51 12.324033 0.137321 SUCCESS   4
000001011   51   46   61   48   53   49   66   53  9.880514 0.273513 SUCCESS   5
000001101   70   47   60   57   61   57   60   59  4.904456 0.767738 SUCCESS   6
000001111   50   66   54   60   67   64   54   64  5.240204 0.731621 SUCCESS   7
000010001   60   74   55   59   64   49   45   59  9.857572 0.275165 SUCCESS   8
000010011   53   57   52   61   57   60   57   60  1.714432 0.988550 SUCCESS   9
000010101   61   56   68   48   59   54   62   61  4.433666 0.816032 SUCCESS  10
000010111   49   51   53   46   52   55   59   58  7.321186 0.502409 SUCCESS  11
000011001   59   51   56   54   65   64   58   45  6.129238 0.632758 SUCCESS  12
000011011   58   49   57   60   59   62   58   73  5.518736 0.700963 SUCCESS  13
000011101   53   52   66   65   72   62   64   56  6.844833 0.553463 SUCCESS  14
000011111   56   69   51   55   65   63   66   61  5.270221 0.728343 SUCCESS  15
000100011   66   63   62   63   69   59   46   66  7.329223 0.501564 SUCCESS  16
000100101   56   49   52   61   53   51   67   67  6.754301 0.563359 SUCCESS  17
000100111   56   69   66   67   55   51   57   65  6.114263 0.634434 SUCCESS  18
000101001   47   72   56   50   62   52   69   50 11.199124 0.190670 SUCCESS  19
000101011   62   64   55   43   64   54   50   55  7.800906 0.453156 SUCCESS  20
000101101   67   58   72   47   63   46   49   67 12.768584 0.120064 SUCCESS  21
000101111   63   61   59   51   56   56   63   65  2.726829 0.950314 SUCCESS  22
000110011   51   62   52   54   71   59   56   55  5.480270 0.705225 SUCCESS  23
000110101   62   59   75   63   59   61   58   62  5.376207 0.716713 SUCCESS  24
000110111   66   54   63   62   62   63   55   63  2.857200 0.942997 SUCCESS  25
000111001   59   64   56   52   64   55   51   59  3.229490 0.919141 SUCCESS  26
000111011   55   51   65   54   62   64   60   64  3.560087 0.894477 SUCCESS  27
000111101   61   70   51   63   64   66   54   60  5.484048 0.704807 SUCCESS  28
000111111   57   49   51   61   61   53   62   58  3.772953 0.877005 SUCCESS  29
001000011   44   52   55   56   59   62   59   55  5.498541 0.703202 SUCCESS  30
001000101   62   67   62   60   62   63   49   50  5.107498 0.746027 SUCCESS  31
001000111   78   58   57   70   65   76   60   59 14.648035 0.066362 SUCCESS  32
001001011   50   62   58   53   37   49   73   74 19.801790 0.011113 SUCCESS  33
001001101   52   55   57   51   70   60   50   71  8.404882 0.394952 SUCCESS  34
001001111   62   70   55   63   60   59   60   58  3.008657 0.933813 SUCCESS  35
001010011   58   61   60   63   71   49   70   49  8.629974 0.374465 SUCCESS  36
001010101   65   61   49   64   59   66   66   56  4.883368 0.769966 SUCCESS  37
001010111   56   60   60   56   70   47   56   64  5.594224 0.692580 SUCCESS  38
001011011   60   61   66   53   56   59   50   63  3.424565 0.904965 SUCCESS  39
001011101   56   51   59   67   40   55   61   54  9.356285 0.313137 SUCCESS  40
001011111   61   47   53   61   54   55   67   59  5.055433 0.751635 SUCCESS  41
001100101   65   49   62   60   61   58   59   56  2.805134 0.945985 SUCCESS  42
001100111   49   46   49   56   52   65   45   42 16.212686 0.039435 SUCCESS  43
001101011   59   62   65   55   53   64   62   46  5.239723 0.731674 SUCCESS  44
001101101   61   48   64   46   68   58   58   60  7.030497 0.533346 SUCCESS  45
001101111   58   55   60   62   63   59   40   53  7.592711 0.474231 SUCCESS  46
001110101   60   56   56   58   50   57   61   54  2.225542 0.973305 SUCCESS  47
001110111   48   62   60   55   67   68   54   64  6.059862 0.640526 SUCCESS  48
001111011   50   61   47   57   64   68   55   57  6.229591 0.621531 SUCCESS  49
001111101   59   58   58   56   60   69   50   72  6.438747 0.598210 SUCCESS  50
001111111   47   46   44   73   57   59   53   55 13.638385 0.091691 SUCCESS  51
010000011   64   52   54   54   64   58   53   58  3.191506 0.921771 SUCCESS  52
010000111   59   67   59   57   63   65   51   60  3.319541 0.912735 SUCCESS  53
010001011   72   61   69   63   54   59   42   59 10.656143 0.221954 SUCCESS  54
010001111   76   51   60   61   57   77   61   63 12.650921 0.124438 SUCCESS  55
010010011   47   48   49   61   53   64   62   60  7.551911 0.478416 SUCCESS  56
010010111   66   47   51   60   37   52   74   52 18.508045 0.017724 SUCCESS  57
010011011   59   60   58   64   67   51   54   67  4.350209 0.824225 SUCCESS  58
010011111   54   67   46   60   69   50   54   62  8.272176 0.407345 SUCCESS  59
010100011   59   39   59   63   56   65   68   65 10.182537 0.252447 SUCCESS  60
010100111   66   68   59   69   62   47   64   63  7.637771 0.469629 SUCCESS  61
010101011   53   74   47   55   54   60   62   55  8.223408 0.411957 SUCCESS  62
010101111   62   60   64   54   60   55   45   58  4.728133 0.786199 SUCCESS  63
010110011   55   59   65   62   58   58   57   45  4.541506 0.805266 SUCCESS  64
010110111   62   66   62   51   67   53   55   62  4.547620 0.804650 SUCCESS  65
010111011   45   66   50   63   55   54   64   69  8.897240 0.351039 SUCCESS  66
010111111   69   60   59   60   59   57   56   62  2.253704 0.972229 SUCCESS  67
011000111   48   57   61   59   44   73   59   47 12.045502 0.149185 SUCCESS  68
011001111   60   43   58   57   47   58   63   47  9.710304 0.285950 SUCCESS  69
011010111   63   73   54   56   48   58   60   69  8.313458 0.403465 SUCCESS  70
011011111   52   55   78   54   66   61   47   72 14.459966 0.070537 SUCCESS  71
011101111   58   63   58   53   63   59   45   60  4.611843 0.798142 SUCCESS  72
011111111   60   50   56   77   62   56   65   54  8.746263 0.364151 SUCCESS  73
100000000   59   65   62   62   54   52   64   61  2.813582 0.945506 SUCCESS  74
100010000   50   58   61   54   54   49   60   48  6.042003 0.642527 SUCCESS  75
100100000   64   57   59   44   56   51   53   65  6.864958 0.551270 SUCCESS  76
100101000   71   37   70   45   57   51   43   64 22.528030 0.004026 FAILURE  77
100110000   81   54   61   60   63   66   54   49 12.493350 0.130512 SUCCESS  78
100111000   47   57   57   66   63   62   66   46  7.758250 0.457434 SUCCESS  79
101000000   62   52   55   61   47   59   48   47  8.289967 0.405670 SUCCESS  80
101000100   64   56   74   59   65   63   47   71 10.721809 0.217966 SUCCESS  81
101001000   69   52   53   63   55   63   59   44  7.963628 0.437031 SUCCESS  82
101001100   61   53   58   52   60   64   61   62  2.266823 0.971720 SUCCESS  83
101010000   69   70   63   55   51   61   70   59  7.954287 0.437948 SUCCESS  84
101010100   72   58   60   63   57   55   66   70  6.831713 0.554894 SUCCESS  85
101011000   54   44   59   53   49   55   54   54  7.613318 0.472123 SUCCESS  86
101011100   67   66   62   49   60   59   68   58  5.484048 0.704807 SUCCESS  87
101100000   52   43   59   57   50   50   71   54 11.014353 0.200887 SUCCESS  88
101100100   51   80   45   50   58   64   68   66 16.567256 0.034944 SUCCESS  89
101101000   58   49   47   55   74   57   43   58 12.929864 0.114286 SUCCESS  90
101101100   48   52   68   50   48   61   64   62  8.509907 0.385308 SUCCESS  91
101110000   59   73   52   43   63   64   58   60  9.571073 0.296430 SUCCESS  92
101110100   57   56   58   73   44   59   59   60  7.631177 0.470301 SUCCESS  93
101111000   63   63   45   49   56   54   48   70 10.462923 0.234025 SUCCESS  94
101111100   59   55   67   51   53   57   66   63  4.376929 0.821616 SUCCESS  95
110000000   53   62   62   57   53   49   70   51  6.567675 0.583911 SUCCESS  96
110000010   56   65   46   62   55   47   68   48 10.122022 0.256566 SUCCESS  97
110000100   64   46   44   62   51   51   48   52 12.404193 0.134060 SUCCESS  98
110001000   57   55   70   63   53   48   59   47  7.922828 0.441045 SUCCESS  99
110001010   54   48   49   54   59   52   64   54  6.253014 0.618914 SUCCESS 100
110010000   54   68   62   51   72   54   60   64  7.109764 0.524838 SUCCESS 101
110010010   52   51   53   60   64   62   81   60 11.843902 0.158306 SUCCESS 102
110010100   70   47   71   50   68   57   47   60 12.652295 0.124386 SUCCESS 103
110011000   74   50   54   61   74   55   57   52 11.099732 0.196112 SUCCESS 104
110011010   60   65   62   46   52   60   65   64  5.751314 0.675065 SUCCESS 105
110100000   62   51   54   58   55   60   52   57  2.820589 0.945107 SUCCESS 106
110100010   68   61   64   54   56   63   38   64 10.985778 0.202506 SUCCESS 107
110100100   64   59   54   64   50   56   53   49  5.141705 0.742329 SUCCESS 108
110101000   63   59   65   58   54   66   69   69  5.966103 0.651029 SUCCESS 109
110101010   60   71   58   54   52   49   62   69  7.569289 0.476631 SUCCESS 110
110101100   72   58   73   39   55   72   59   43 21.222608 0.006579 FAILURE 111
110110000   55   59   65   71   49   53   73   56  9.509185 0.301176 SUCCESS 112
110110010   49   65   48   58   61   62   62   64  5.348045 0.719811 SUCCESS 113
110110100   54   47   52   61   52   65   48   51  8.371088 0.398086 SUCCESS 114
110111000   53   63   57   57   69   59   63   63  3.463031 0.902040 SUCCESS 115
110111010   54   66   60   60   55   70   63   76  9.331488 0.315108 SUCCESS 116
110111100   66   53   48   56   59   68   38   65 13.468656 0.096710 SUCCESS 117
111000000   59   68   58   60   54   57   69   65  4.488548 0.810578 SUCCESS 118
111000010   54   58   49   56   50   57   58   57  3.737303 0.880013 SUCCESS 119
111000100   66   66   62   66   57   66   63   74  8.244564 0.409953 SUCCESS 120
111000110   57   64   63   54   62   57   64   61  2.042693 0.979675 SUCCESS 121
111001000   52   59   61   59   58   59   57   55  1.224890 0.996390 SUCCESS 122
111001010   57   57   68   55   68   45   47   55  9.399902 0.309691 SUCCESS 123
111001100   74   54   62   52   62   60   52   45  9.830372 0.277134 SUCCESS 124
111010000   56   60   52   59   59   58   50   60  2.379816 0.967100 SUCCESS 125
111010010   56   55   49   67   53   64   63   51  5.712849 0.679361 SUCCESS 126
111010100   63   57   48   59   57   62   59   74  6.717278 0.567421 SUCCESS 127
111010110   68   49   69   55   53   68   57   56  7.534120 0.480247 SUCCESS 128
111011000   61   48   67   62   49   48   61   55  7.581927 0.475335 SUCCESS 129
111011010   51   67   51   60   47   58   52   61  6.710684 0.568145 SUCCESS 130
111011100   48   69   57   65   77   58   64   59 10.919219 0.206318 SUCCESS 131
111100000   48   58   55   61   58   65   83   61 13.467282 0.096751 SUCCESS 132
111100010   68   58   53   58   46   47   58   66  8.358449 0.399262 SUCCESS 133
111100100   42   64   60   57   60   58   57   56  5.755985 0.674544 SUCCESS 134
111100110   76   59   68   56   51   68   58   54  9.798981 0.279419 SUCCESS 135
111101000   59   75   62   58   60   57   42   71 12.466149 0.131586 SUCCESS 136
111101010   65   65   62   61   60   52   62   81 11.292953 0.185646 SUCCESS 137
111101100   61   50   56   51   66   57   56   64  4.238591 0.834981 SUCCESS 138
111101110   51   67   58   66   60   67   55   56  4.772231 0.781620 SUCCESS 139
111110000   50   62   57   62   69   65   68   58  5.778996 0.671972 SUCCESS 140
111110010   45   58   61   49   58   57   58   62  5.398668 0.714239 SUCCESS 141
111110100   52   60   48   62   58   65   49   68  6.935776 0.543578 SUCCESS 142
111110110   62   57   65   64   71   59   62   68  5.666003 0.684587 SUCCESS 143
111111000   56   47   56   61   61   49   54   62  5.174057 0.738821 SUCCESS 144
111111010   62   69   63   61   50   54   54   58  4.587940 0.800572 SUCCESS 145
111111100   55   46   50   68   62   65   53   55  7.690249 0.464297 SUCCESS 146
111111110   60   50   56   77   62   56   65   54  8.746263 0.364151 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   59   57   57   64   46   62   45   59  7.005632 0.536025 SUCCESS   0
000000011   59   52   51   58   51   58   51   62  4.232478 0.835563 SUCCESS   1
000000101   61   54   59   54   73   59   72   54  7.907854 0.442523 SUCCESS   2
000000111   60   48   51   55   46   68   48   51 10.900399 0.207407 SUCCESS   3
000001001   60   67   56   63   59   65   54   61  2.819215 0.945185 SUCCESS   4
000001011   66   53   57   42   74   65   68   58 12.758281 0.120441 SUCCESS   5
000001101   61   56   49   70   67   47   63   63  8.367379 0.398431 SUCCESS   6
000001111   55   57   55   51   50   61   49   55  5.032903 0.754054 SUCCESS   7
000010001   54   60   71   57   72   53   54   78 13.640789 0.091622 SUCCESS   8
000010011   55   73   53   52   64   51   48   64  9.278461 0.319353 SUCCESS   9
000010101   59   49   58   59   53   63   68   60  4.117150 0.846402 SUCCESS  10
000010111   52   49   59   46   56   60   60   53  6.171893 0.627984 SUCCESS  11
000011001   58   63   58   64   69   57   58   41  8.277809 0.406814 SUCCESS  12
000011011   53   60   47   60   60   45   64   59  6.946079 0.542461 SUCCESS  13
000011101   59   69   59   56   48   62   62   48  6.432634 0.598889 SUCCESS  14
000011111   64   53   50   45   56   55   64   62  6.829790 0.555104 SUCCESS  15
000100011   59   54   71   55   63   56   54   77  9.950439 0.268522 SUCCESS  16
000100101   59   57   59   55   54   58   66   83 11.933471 0.154197 SUCCESS  17
000100111   57   81   58   49   76   47   53   66 19.572989 0.012078 SUCCESS  18
000101001   54   50   57   65   48   64   72   61  8.175120 0.416554 SUCCESS  19
000101011   66   46   53   63   67   52   63   62  7.179620 0.517383 SUCCESS  20
000101101   54   60   70   55   61   57   61   65  3.790331 0.875528 SUCCESS  21
000101111   67   59   56   48   63   51   68   52  7.054882 0.530723 SUCCESS  22
000110011   67   55   62   54   65   61   60   43  7.198372 0.515389 SUCCESS  23
000110101   55   59   63   65   65   67   53   67  4.867433 0.771647 SUCCESS  24
000110111   59   73   58   60   55   35   50   56 15.302566 0.053522 SUCCESS  25
000111001   66   67   55   51   49   64   66   58  6.503452 0.591025 SUCCESS  26
000111011   68   54   61   51   56   63   56   51  4.706565 0.788429 SUCCESS  27
000111101   58   46   63   70   57   70   44   64 11.997695 0.151307 SUCCESS  28
000111111   54   54   57   52   71   62   48   83 16.824219 0.031992 SUCCESS  29
001000011   55   64   52   59   58   59   50   51  3.991931 0.857851 SUCCESS  30
001000101   57   60   52   56   74   56   56   56  5.510287 0.701900 SUCCESS  31
001000111   68   57   57   61   64   51   54   72  6.698527 0.569481 SUCCESS  32
001001011   56   62   64   56   64   51   60   62  2.680877 0.952763 SUCCESS  33
001001101   49   48   53   63   53   69   50   63  8.739669 0.364731 SUCCESS  34
001001111   60   71   75   57   66   50   64   67 11.236216 0.188671 SUCCESS  35
001010011   57   53   62   71   56   66   59   59  4.493699 0.810063 SUCCESS  36
001010101   65   56   57   52   54   53   49   74  8.434418 0.392225 SUCCESS  37
001010111   69   53   63   70   61   54   68   50  8.273138 0.407254 SUCCESS  38
001011011   55   60   68   54   66   51   81   59 12.815498 0.118357 SUCCESS  39
001011101   63   45   50   57   64   64   56   52  6.984064 0.538353 SUCCESS  40
001011111   66   65   58   57   59   42   68   57  8.164336 0.417584 SUCCESS  41
001100101   52   69   67   64   38   61   73   47 17.987112 0.021323 SUCCESS  42
001100111   61   50   58   56   69   66   68   41 11.397015 0.180202 SUCCESS  43
001101011   51   64   72   63   65   91   53   52 25.222468 0.001425 FAILURE  44
001101101   49   61   54   68   55   61   61   70  6.295257 0.614196 SUCCESS  45
001101111   54   70   64   75   45   42   61   60 16.123186 0.040651 SUCCESS  46
001110101   55   69   53   63   50   55   59   53  5.196106 0.736425 SUCCESS  47
001110111   64   53   58   65   58   50   59   60  3.154002 0.924324 SUCCESS  48
001111011   56   52   66   63   66   67   38   61 11.959710 0.153011 SUCCESS  49
001111101   57   62   61   56   53   63   84   48 14.576255 0.067928 SUCCESS  50
001111111   62   60   58   58   55   61   52   62  1.560638 0.991654 SUCCESS  51
010000011   55   50   58   67   61   54   61   62  3.565239 0.894068 SUCCESS  52
010000111   55   54   59   52   53   55   58   59  2.336198 0.968932 SUCCESS  53
010001011   58   64   52   55   75   63   57   50  7.896589 0.443636 SUCCESS  54
010001111   62   54   60   65   77   49   57   74 12.913036 0.114877 SUCCESS  55
010010011   67   59   59   63   53   57   53   62  2.913455 0.939671 SUCCESS  56
010010111   61   59   64   63   67   54   61   59  2.540684 0.959807 SUCCESS  57
010011011   49   72   52   79   52   64   49   65 16.391414 0.037108 SUCCESS  58
010011111   56   66   76   57   46   49   74   55 15.192871 0.055502 SUCCESS  59
010100011   65   56   63   58   73   55   68   70  8.620152 0.375345 SUCCESS  60
010100111   63   54   72   72   53   57   59   46 10.371979 0.239882 SUCCESS  61
010101011   64   59   57   56   54   58   49   60  2.804653 0.946012 SUCCESS  62
010101111   68   54   64   66   69   50   57   56  6.663358 0.573350 SUCCESS  63
010110011   64   67   58   55   49   72   60   55  6.952673 0.541747 SUCCESS  64
010110111   59   65   76   56   56   54   62   69  8.562934 0.380495 SUCCESS  65
010111011   56   53   58   59   54   61   52   50  3.412820 0.905849 SUCCESS  66
010111111   61   51   62   60   76   59   67   55  7.994607 0.433997 SUCCESS  67
011000111   66   55   56   56   58   74   58   55  5.778515 0.672026 SUCCESS  68
011001111   65   61   54   56   64   54   60   39  9.107770 0.333286 SUCCESS  69
011010111   54   60   62   65   58   73   50   56  6.341210 0.609069 SUCCESS  70
011011111   59   72   74   68   47   43   47   70 20.105667 0.009944 FAILURE  71
011101111   52   54   61   60   58   49   51   52  4.919430 0.766152 SUCCESS  72
011111111   57   67   62   64   64   45   58   54  6.135351 0.632074 SUCCESS  73
100000000   59   57   57   64   46   62   45   59  7.005632 0.536025 SUCCESS  74
