		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000111011   65   60   50   55   52   55   62   52  4.381600 0.821158 SUCCESS  27
000111101   39   57   52   71   62   57   56   59 10.760687 0.215631 SUCCESS  28
000111111   48   59   56   62   57   54   61   65  3.594775 0.891711 SUCCESS  29
001000011   42   57   63   62   63   64   61   53  6.973761 0.539466 SUCCESS  30
001000101   51   51   62   58   72   52   53   62  6.981729 0.538605 SUCCESS  31
001000111   58   54   48   60   64   61   60   52  3.894874 0.866481 SUCCESS  32
001001011   60   62   58   43   48   44   48   67 13.751858 0.088467 SUCCESS  33
001001101   77   57   54   54   53   47   64   56 10.347114 0.241503 SUCCESS  34
001001111   50   58   48   63   57   55   58   45  7.413572 0.492738 SUCCESS  35
001010011   56   53   58   53   57   69   67   56  4.539171 0.805501 SUCCESS  36
001010101   62   57   50   64   62   63   70   60  4.791463 0.779615 SUCCESS  37
001010111   65   60   50   60   54   62   49   57  4.422401 0.817146 SUCCESS  38
001011011   57   67   61   67   57   57   50   63  4.290657 0.829994 SUCCESS  39
001011101   57   56   55   64   56   50   62   63  2.915791 0.939530 SUCCESS  40
001011111   65   76   73   64   57   36   75   53 24.296824 0.002043 FAILURE  41
001100101   66   57   52   66   54   67   57   55  4.590756 0.800286 SUCCESS  42
001100111   51   66   60   53   66   67   72   52  8.565270 0.380284 SUCCESS  43
001101011   60   48   64   67   56   65   71   58  7.172133 0.518180 SUCCESS  44
001101101   64   66   48   50   61   56   43   50 10.781774 0.214373 SUCCESS  45
001101111   59   70   60   57   62   60   54   72  5.957654 0.651975 SUCCESS  46
001110101   45   68   62   48   64   65   66   48 11.183189 0.191534 SUCCESS  47
001110111   57   73   51   49   53   65   58   55  7.896108 0.443684 SUCCESS  48
001111011   50   54   57   60   59   60   55   62  2.312295 0.969910 SUCCESS  49
001111101   70   51   56   54   41   56   75   67 15.325096 0.053124 SUCCESS  50
001111111   38   62   56   63   56   55   59   65  9.307997 0.316984 SUCCESS  51
010000011   51   45   70   56   49   53   66   51 11.030769 0.199962 SUCCESS  52
010000111   44   49   65   57   55   51   57   52  8.476593 0.388351 SUCCESS  53
010001011   51   59   55   67   73   54   63   61  6.849984 0.552902 SUCCESS  54
010001111   63   59   50   63   53   59   60   57  2.658828 0.953913 SUCCESS  55
010010011   69   61   41   52   53   56   68   46 13.403471 0.098701 SUCCESS  56
010010111   64   67   67   56   50   38   60   58 11.986430 0.151810 SUCCESS  57
010011011   74   58   62   57   55   56   50   56  6.202871 0.624519 SUCCESS  58
010011111   56   51   53   60   57   61   57   54  2.433736 0.964749 SUCCESS  59
010100011   69   61   54   55   61   62   58   57  2.905487 0.940148 SUCCESS  60
010100111   60   45   56   57   64   74   66   72 12.076961 0.147803 SUCCESS  61
010101011   53   50   66   62   65   63   63   53  4.931656 0.764855 SUCCESS  62
010101111   74   59   56   74   63   65   55   68 10.982069 0.202717 SUCCESS  63
010110011   54   55   52   53   72   59   63   71  8.053679 0.428244 SUCCESS  64
010110111   47   55   53   56   56   67   48   55  7.064704 0.529668 SUCCESS  65
010111011   58   42   62   68   67   59   61   59  7.910189 0.442292 SUCCESS  66
010111111   70   70   65   67   59   50   66   58  8.546999 0.381938 SUCCESS  67
011000111   55   58   67   61   61   68   61   63  3.495864 0.899510 SUCCESS  68
011001111   57   67   62   47   52   68   70   62  8.551669 0.381515 SUCCESS  69
011010111   76   43   52   67   56   58   57   57 11.851389 0.157959 SUCCESS  70
011011111   52   69   63   54   64   60   42   57  8.880824 0.352449 SUCCESS  71
011101111   57   65   60   48   52   60   61   59  3.735449 0.880169 SUCCESS  72
011111111   50   68   59   64   61   47   74   52 10.734448 0.217204 SUCCESS  73
100000000   64   60   61   48   64   68   68   52  6.898753 0.547595 SUCCESS  74
100010000   62   49   65   55   65   64   57   55  4.260640 0.832875 SUCCESS  75
100100000   59   64   67   67   50   67   67   49  8.251570 0.409290 SUCCESS  76
100101000   54   66   51   60   77   58   53   59  8.838168 0.356131 SUCCESS  77
100110000   68   53   58   47   75   61   52   60 10.077031 0.259661 SUCCESS  78
100111000   57   50   54   59   59   69   64   62  4.309409 0.828184 SUCCESS  79
101000000   68   63   58   53   70   69   57   54  6.893601 0.548155 SUCCESS  80
101000100   58   63   52   54   62   67   51   65  4.647493 0.794502 SUCCESS  81
101001000   51   64   56   63   51   63   44   63  7.538791 0.479766 SUCCESS  82
101001100   66   58   45   53   57   69   59   48  8.804855 0.359025 SUCCESS  83
101010000   51   60   59   58   64   66   59   62  2.672909 0.953180 SUCCESS  84
101010100   59   57   47   51   61   57   69   62  5.729265 0.677528 SUCCESS  85
101011000   51   53   58   61   54   58   82   55 11.892190 0.156079 SUCCESS  86
101011100   57   52   59   49   45   65   59   48  8.644467 0.373170 SUCCESS  87
101100000   73   82   55   48   45   52   71   50 23.454636 0.002827 FAILURE  88
101100100   59   53   50   61   60   48   59   39 11.019504 0.200597 SUCCESS  89
101101000   56   62   56   59   62   71   59   59  3.252020 0.917561 SUCCESS  90
101101100   73   69   61   70   59   59   51   57  8.787545 0.360534 SUCCESS  91
101110000   52   53   58   67   43   56   44   63 11.295700 0.185501 SUCCESS  92
101110100   61   68   67   66   47   53   44   54 10.966545 0.203602 SUCCESS  93
101111000   55   65   49   72   63   65   56   73 10.345740 0.241593 SUCCESS  94
101111100   59   46   56   57   66   53   64   54  5.463854 0.707041 SUCCESS  95
110000000   58   57   57   65   57   53   82   56 11.048628 0.198959 SUCCESS  96
110000010   59   68   60   55   52   69   56   71  7.161349 0.519329 SUCCESS  97
110000100   44   56   63   67   75   59   62   68 11.760445 0.162217 SUCCESS  98
110001000   51   40   64   57   62   59   67   57  9.240476 0.322418 SUCCESS  99
110001010   68   65   56   56   54   77   64   59  9.139229 0.330687 SUCCESS 100
110010000   55   61   62   60   59   58   66   44  5.320844 0.722798 SUCCESS 101
110010010   49   59   56   48   64   47   44   61 10.748941 0.216334 SUCCESS 102
110010100   52   52   47   68   53   60   58   71  8.810487 0.358535 SUCCESS 103
110011000   61   46   62   40   79   63   56   58 16.996764 0.030143 SUCCESS 104
110011010   72   44   60   61   74   58   58   53 11.700412 0.165080 SUCCESS 105
110100000   60   52   71   58   65   65   58   56  4.964489 0.761365 SUCCESS 106
110100010   62   55   57   64   66   52   64   63  3.473815 0.901212 SUCCESS 107
110100100   64   57   48   50   48   59   51   45 10.426792 0.236339 SUCCESS 108
110101000   64   65   67   54   50   66   58   58  5.032010 0.754149 SUCCESS 109
110101010   50   50   63   49   64   57   62   55  5.693616 0.681507 SUCCESS 110
110101100   56   59   57   53   55   63   72   57  4.471650 0.812263 SUCCESS 111
110110000   62   77   63   51   52   54   63   55  9.165468 0.328530 SUCCESS 112
110110010   68   46   37   62   68   58   60   56 14.572478 0.068011 SUCCESS 113
110110100   67   65   55   54   65   64   50   62  5.207852 0.735147 SUCCESS 114
110111000   50   52   63   68   52   53   61   61  5.550607 0.697427 SUCCESS 115
110111010   58   73   62   55   48   59   56   41 11.756187 0.162418 SUCCESS 116
110111100   43   70   51   63   58   56   63   73 11.978943 0.152146 SUCCESS 117
111000000   56   54   62   72   60   60   73   58  7.388776 0.495325 SUCCESS 118
111000010   61   57   54   69   58   43   41   65 13.030218 0.110814 SUCCESS 119
111000100   58   45   65   56   63   54   63   51  6.272727 0.616712 SUCCESS 120
111000110   54   57   60   56   51   67   62   67  4.239072 0.834935 SUCCESS 121
111001000   53   64   63   60   61   48   60   44  7.419685 0.492101 SUCCESS 122
111001010   55   55   49   63   62   55   65   61  3.703097 0.882869 SUCCESS 123
111001100   66   41   65   51   67   61   57   58  9.565441 0.296860 SUCCESS 124
111010000   60   50   72   53   59   46   61   59  8.012397 0.432260 SUCCESS 125
111010010   60   60   59   62   42   57   55   54  5.915411 0.656707 SUCCESS 126
111010100   61   59   67   55   61   67   65   60  3.485080 0.900345 SUCCESS 127
111010110   46   67   56   64   46   59   65   54  8.642613 0.373335 SUCCESS 128
111011000   61   70   51   62   53   47   70   53  9.378814 0.311354 SUCCESS 129
111011010   73   59   54   63   59   82   54   57 14.181916 0.077145 SUCCESS 130
111011100   61   48   61   68   58   54   58   56  4.276575 0.831348 SUCCESS 131
111100000   57   64   57   59   70   59   62   66  3.882717 0.867547 SUCCESS 132
111100010   63   46   68   65   59   66   55   55  6.774015 0.561200 SUCCESS 133
111100100   43   64   61   62   61   59   51   52  7.103170 0.525544 SUCCESS 134
111100110   60   52   59   55   67   62   64   59  2.929872 0.938681 SUCCESS 135
111101000   62   58   52   63   67   44   69   55  8.432083 0.392440 SUCCESS 136
111101010   64   45   63   60   65   67   59   59  6.016726 0.645358 SUCCESS 137
111101100   54   75   48   51   51   48   76   60 16.490806 0.035870 SUCCESS 138
111101110   55   47   76   57   49   54   60   49 11.774939 0.161532 SUCCESS 139
111110000   63   56   58   57   65   56   64   64  2.278088 0.971278 SUCCESS 140
111110010   44   70   57   67   67   51   56   57  9.744099 0.283448 SUCCESS 141
111110100   65   62   64   60   55   58   63   57  1.985957 0.981439 SUCCESS 142
111110110   62   76   57   68   60   45   74   66 15.266985 0.054157 SUCCESS 143
111111000   54   64   57   55   58   61   55   69  3.370645 0.908994 SUCCESS 144
111111010   58   57   59   53   61   59   60   51  1.844321 0.985418 SUCCESS 145
111111100   48   63   59   60   58   56   51   69  5.437134 0.709995 SUCCESS 146
111111110   50   68   59   64   61   47   74   52 10.734448 0.217204 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   60   63   60   60   68   67   59   53  3.644505 0.887690 SUCCESS   0
000000011   69   57   60   65   69   67   57   62  5.828245 0.666464 SUCCESS   1
000000101   55   51   71   57   72   64   53   50  9.489952 0.302663 SUCCESS   2
000000111   61   57   55   55   66   70   59   66  4.675174 0.791662 SUCCESS   3
000001001   52   67   50   64   66   68   58   60  6.265721 0.617494 SUCCESS   4
000001011   70   50   74   39   62   59   67   61 15.969392 0.042820 SUCCESS   5
000001101   62   66   57   63   57   54   50   63  3.592440 0.891898 SUCCESS   6
000001111   52   61   68   59   67   68   63   58  5.373391 0.717023 SUCCESS   7
000010001   46   61   45   70   60   63   53   59  9.451487 0.305651 SUCCESS   8
000010011   57   65   51   57   54   56   64   67  4.060413 0.851632 SUCCESS   9
000010101   42   61   65   54   60   70   38   51 17.044571 0.029648 SUCCESS  10
000010111   59   61   62   47   58   57   64   67  4.439298 0.815475 SUCCESS  11
000011001   54   52   69   64   60   37   56   59 12.048318 0.149061 SUCCESS  12
000011011   74   77   52   63   61   54   46   65 15.052678 0.058129 SUCCESS  13
000011101   69   62   66   61   59   57   60   66  3.993854 0.857678 SUCCESS  14
000011111   52   53   61   60   58   68   67   46  7.079266 0.528105 SUCCESS  15
000100011   57   67   43   60   58   65   52   59  7.157571 0.519731 SUCCESS  16
000100101   45   57   57   58   66   55   58   52  5.469005 0.706471 SUCCESS  17
000100111   57   71   51   64   53   54   62   59  5.396814 0.714443 SUCCESS  18
000101001   60   43   68   63   58   61   48   59  8.364081 0.398737 SUCCESS  19
000101011   50   52   64   56   58   70   50   43 10.763022 0.215492 SUCCESS  20
000101101   56   56   78   59   57   62   62   50  8.535253 0.383003 SUCCESS  21
000101111   61   65   66   54   59   62   69   73  7.624651 0.470966 SUCCESS  22
000110011   53   59   61   54   63   52   53   62  2.980495 0.935576 SUCCESS  23
000110101   44   46   60   62   54   55   58   61  7.700552 0.463254 SUCCESS  24
000110111   54   81   59   60   57   56   56   57  9.484801 0.303062 SUCCESS  25
000111001   57   56   56   57   62   57   58   57  0.697363 0.999533 SUCCESS  26
000111011   75   54   61   58   58   54   52   86 19.348859 0.013101 SUCCESS  27
000111101   55   62   69   73   55   62   44   64 10.567054 0.227457 SUCCESS  28
000111111   42   63   62   60   66   60   54   40 13.041002 0.110447 SUCCESS  29
001000011   54   65   57   66   46   50   57   69  8.180271 0.416062 SUCCESS  30
001000101   51   44   56   67   71   59   48   56 11.052818 0.198724 SUCCESS  31
001000111   61   73   42   57   54   71   58   70 13.886487 0.084772 SUCCESS  32
001001011   54   56   66   53   62   55   65   45  6.508122 0.590507 SUCCESS  33
001001101   68   54   55   52   61   59   54   56  3.591959 0.891937 SUCCESS  34
001001111   59   59   55   61   58   54   51   69  3.657144 0.886658 SUCCESS  35
001010011   68   55   65   76   57   44   57   60 11.608507 0.169545 SUCCESS  36
001010101   46   64   58   47   55   67   61   62  7.520039 0.481698 SUCCESS  37
001010111   57   62   61   77   70   69   55   53 11.019573 0.200593 SUCCESS  38
001011011   64   71   67   44   49   62   74   64 14.527967 0.069000 SUCCESS  39
001011101   55   52   73   57   39   56   45   58 15.069506 0.057808 SUCCESS  40
001011111   80   48   61   50   64   55   67   68 14.795715 0.063242 SUCCESS  41
001100101   62   47   66   60   58   47   80   64 14.400413 0.071908 SUCCESS  42
001100111   67   57   53   54   53   58   51   68  5.399149 0.714186 SUCCESS  43
001101011   51   38   55   64   49   74   59   58 15.175492 0.055822 SUCCESS  44
001101101   66   57   56   71   59   59   50   46  7.969261 0.436479 SUCCESS  45
001101111   53   67   66   53   58   58   61   57  3.440982 0.903721 SUCCESS  46
001110101   60   59   58   67   49   73   59   45  9.803652 0.279078 SUCCESS  47
001110111   74   53   51   63   62   60   54   74 10.702576 0.219128 SUCCESS  48
001111011   62   57   59   78   49   60   48   62 10.664111 0.221467 SUCCESS  49
001111101   57   61   58   56   61   56   65   53  1.782433 0.986971 SUCCESS  50
001111111   54   54   49   60   61   62   57   45  6.201910 0.624626 SUCCESS  51
010000011   56   58   64   51   69   53   58   51  5.198923 0.736119 SUCCESS  52
010000111   54   69   65   73   53   54   65   69  9.950920 0.268488 SUCCESS  53
010001011   54   50   68   66   60   61   62   54  4.861319 0.772291 SUCCESS  54
010001111   59   82   57   70   56   59   60   60 11.909568 0.155285 SUCCESS  55
010010011   68   62   47   62   61   54   55   64  5.515919 0.701276 SUCCESS  56
010010111   47   65   62   56   59   57   60   57  3.583991 0.892574 SUCCESS  57
010011011   61   68   55   71   65   46   50   64  9.836485 0.276691 SUCCESS  58
010011111   53   58   44   63   49   48   53   64  9.580415 0.295718 SUCCESS  59
010100011   57   69   65   51   61   58   44   63  7.890956 0.444194 SUCCESS  60
010100111   53   61   59   59   58   51   60   62  1.966243 0.982029 SUCCESS  61
010101011   61   63   52   59   53   62   57   57  2.096133 0.977922 SUCCESS  62
010101111   58   66   59   70   63   65   63   57  4.475428 0.811886 SUCCESS  63
010110011   49   60   65   57   61   60   62   45  6.088917 0.637272 SUCCESS  64
010110111   60   67   60   48   56   65   61   72  7.242470 0.510712 SUCCESS  65
010111011   59   39   70   64   49   59   55   68 13.009131 0.111536 SUCCESS  66
010111111   67   53   58   59   60   60   69   60  3.687642 0.884149 SUCCESS  67
011000111   66   55   63   48   52   54   60   65  5.447918 0.708803 SUCCESS  68
011001111   50   61   52   59   74   53   62   58  7.106467 0.525191 SUCCESS  69
011010111   52   42   56   61   47   64   64   64  9.878659 0.273646 SUCCESS  70
011011111   66   67   74   46   58   71   58   63 11.979905 0.152103 SUCCESS  71
011101111   65   59   58   66   52   67   54   77  9.818214 0.278018 SUCCESS  72
011111111   66   48   54   56   63   51   67   53  6.662396 0.573456 SUCCESS  73
100000000   60   63   60   60   68   67   59   53  3.644505 0.887690 SUCCESS  74
100010000   59   64   60   66   58   58   51   63  2.813582 0.945506 SUCCESS  75
100100000   62   61   71   57   57   58   54   52  4.225471 0.836229 SUCCESS  76
100101000   51   55   65   51   68   53   59   55  5.407117 0.713307 SUCCESS  77
100110000   62   71   61   68   51   56   60   45  8.951642 0.346392 SUCCESS  78
100111000   55   62   42   54   50   57   56   57  7.424356 0.491614 SUCCESS  79
101000000   58   56   59   57   62   71   51   52  4.888039 0.769473 SUCCESS  80
101000100   56   64   60   53   60   62   67   56  2.754030 0.948833 SUCCESS  81
101001000   57   46   55   40   50   61   63   65 11.847611 0.158134 SUCCESS  82
101001100   66   57   59   66   53   61   60   59  2.581004 0.957846 SUCCESS  83
101010000   38   57   67   55   71   67   60   51 13.996663 0.081852 SUCCESS  84
101010100   53   47   58   47   65   75   67   70 14.175802 0.077297 SUCCESS  85
101011000   67   51   55   59   66   52   45   49  9.275164 0.319618 SUCCESS  86
101011100   52   58   67   61   52   56   53   60  3.662296 0.886236 SUCCESS  87
101100000   65   67   54   60   61   54   59   60  2.802798 0.946117 SUCCESS  88
101100100   62   58   66   57   63   68   54   59  3.360342 0.909754 SUCCESS  89
101101000   51   57   75   72   57   65   57   43 13.983544 0.082195 SUCCESS  90
101101100   67   58   53   48   59   58   58   57  3.919259 0.864334 SUCCESS  91
101110000   52   68   61   66   58   62   61   71  6.185081 0.626509 SUCCESS  92
101110100   65   64   52   58   60   69   57   56  4.022909 0.855051 SUCCESS  93
101111000   67   66   57   69   46   59   54   58  7.277157 0.507046 SUCCESS  94
101111100   69   61   58   61   70   58   49   76 11.111478 0.195462 SUCCESS  95
110000000   64   61   51   61   61   59   53   60  2.418281 0.965433 SUCCESS  96
110000010   63   68   65   66   66   67   62   56  5.787925 0.670974 SUCCESS  97
110000100   48   56   50   64   45   56   57   67  8.758421 0.363083 SUCCESS  98
110001000   61   61   61   66   61   49   48   71  7.607273 0.472741 SUCCESS  99
110001010   65   62   59   59   67   67   72   68  7.762990 0.456958 SUCCESS 100
110010000   57   67   56   71   49   62   46   56  8.883640 0.352207 SUCCESS 101
110010010   59   70   58   57   63   58   62   65  3.447095 0.903257 SUCCESS 102
110010100   60   58   64   57   65   46   64   52  5.415566 0.712376 SUCCESS 103
110011000   65   76   64   55   54   52   47   45 13.625746 0.092057 SUCCESS 104
110011010   38   60   47   55   53   60   66   58 11.882779 0.156511 SUCCESS 105
110100000   67   47   69   56   67   60   64   53  7.869869 0.446284 SUCCESS 106
110100010   67   67   55   57   53   54   67   63  5.161900 0.740140 SUCCESS 107
110100100   50   60   56   50   48   54   72   59  8.412369 0.394259 SUCCESS 108
110101000   51   64   69   63   63   60   52   50  6.194904 0.625410 SUCCESS 109
110101010   68   46   52   59   63   70   63   65  8.681559 0.369867 SUCCESS 110
110101100   55   62   52   66   58   60   54   48  4.654980 0.793735 SUCCESS 111
110110000   69   72   49   61   50   55   53   62  9.054331 0.337733 SUCCESS 112
110110010   62   67   59   63   63   73   55   56  5.914518 0.656807 SUCCESS 113
110110100   58   52   62   63   47   65   57   48  6.551259 0.585728 SUCCESS 114
110111000   53   65   61   57   62   56   53   58  2.331528 0.969125 SUCCESS 115
110111010   68   68   56   59   66   66   53   72  8.584983 0.378505 SUCCESS 116
110111100   66   71   53   68   46   53   44   60 12.960362 0.113221 SUCCESS 117
111000000   57   54   53   58   55   58   54   61  1.825088 0.985913 SUCCESS 118
111000010   46   58   57   48   52   64   55   58  6.561562 0.584588 SUCCESS 119
111000100   64   69   64   70   59   42   44   70 16.004561 0.042315 SUCCESS 120
111000110   57   57   77   52   54   53   68   46 12.119136 0.145967 SUCCESS 121
111001000   55   64   58   63   50   71   61   66  6.022358 0.644727 SUCCESS 122
111001010   59   61   67   60   72   49   60   54  6.473916 0.594302 SUCCESS 123
111001100   57   77   54   71   45   58   59   54 12.668711 0.123768 SUCCESS 124
111010000   68   54   61   59   63   64   54   61  3.252020 0.917561 SUCCESS 125
111010010   47   60   59   52   63   56   62   59  3.919259 0.864334 SUCCESS 126
111010100   58   65   71   70   49   64   61   59  7.754060 0.457856 SUCCESS 127
111010110   48   72   57   68   58   54   54   60  7.506920 0.483052 SUCCESS 128
111011000   73   68   67   59   60   48   69   66 11.025205 0.200275 SUCCESS 129
111011010   68   49   64   70   56   60   63   55  6.582237 0.582301 SUCCESS 130
111011100   57   62   61   51   55   57   57   51  2.834189 0.944328 SUCCESS 131
111100000   54   63   63   58   64   62   60   64  2.188999 0.974662 SUCCESS 132
111100010   62   54   64   60   58   58   58   80  9.017308 0.340838 SUCCESS 133
111100100   64   68   45   63   49   63   57   78 14.157050 0.077763 SUCCESS 134
111100110   38   89   51   69   39   68   69   65 37.427769 0.000010 FAILURE 135
111101000   61   54   63   57   49   52   58   55  3.629463 0.888913 SUCCESS 136
111101010   64   62   61   65   53   56   55   59  2.399529 0.966251 SUCCESS 137
111101100   69   62   67   56   68   68   64   56  6.910499 0.546319 SUCCESS 138
111101110   60   67   61   58   58   73   50   51  7.290757 0.505612 SUCCESS 139
111110000   42   58   65   63   63   73   57   57  9.928390 0.270088 SUCCESS 140
111110010   62   59   49   59   51   56   50   64  4.919911 0.766101 SUCCESS 141
111110100   66   61   46   61   58   57   55   55  4.541506 0.805266 SUCCESS 142
111110110   63   62   69   55   76   65   61   55  8.782394 0.360984 SUCCESS 143
111111000   38   46   65   61   65   64   60   58 12.440803 0.132593 SUCCESS 144
111111010   73   64   63   63   60   58   58   54  5.089227 0.747998 SUCCESS 145
111111100   51   46   57   58   56   69   72   60  9.075899 0.335934 SUCCESS 146
111111110   66   48   54   56   63   51   67   53  6.662396 0.573456 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   47   52   46   58   61   67   60   50  8.815158 0.358128 SUCCESS   0
000000011   50   54   59   61   54   53   59   61  2.939694 0.938085 SUCCESS   1
000000101   64   44   68   57   64   66   65   56  8.070095 0.426653 SUCCESS   2
000000111   57   48   55   60   57   62   57   60  2.709932 0.951223 SUCCESS   3
000001001   49   60   53   64   69   57   49   50  7.722601 0.461026 SUCCESS   4
000001011   67   44   69   50   65   75   69   54 15.745262 0.046175 SUCCESS   5
000001101   62   61   59   72   45   54   50   53  9.040250 0.338912 SUCCESS   6
000001111   65   59   59   60   53   65   52   59  2.783566 0.947197 SUCCESS   7
000010001   69   68   51   50   71   61   63   66  9.666756 0.289198 SUCCESS   8
000010011   47   53   59   60   72   56   55   57  6.581276 0.582407 SUCCESS   9
000010101   54   55   65   53   59   59   60   59  1.955459 0.982347 SUCCESS  10
000010111   65   49   72   58   63   57   70   66  8.917435 0.349309 SUCCESS  11
000011001   64   59   63   65   55   57   54   66  3.086962 0.928782 SUCCESS  12
000011011   61   54   65   60   65   58   60   57  1.958756 0.982250 SUCCESS  13
000011101   54   57   57   67   54   56   52   57  3.118353 0.926712 SUCCESS  14
000011111   51   52   64   64   54   64   57   63  4.081981 0.849652 SUCCESS  15
000100011   59   63   54   44   63   60   66   69  7.642442 0.469153 SUCCESS  16
000100101   61   73   67   57   62   64   55   47  8.224369 0.411866 SUCCESS  17
000100111   42   50   46   51   72   48   53   53 16.586420 0.034716 SUCCESS  18
000101001   57   70   58   57   59   53   71   72  8.598103 0.377325 SUCCESS  19
000101011   53   53   62   52   58   65   71   70  7.683243 0.465007 SUCCESS  20
000101101   56   56   54   51   60   65   70   54  5.063881 0.750727 SUCCESS  21
000101111   61   57   67   72   65   54   59   59  5.465296 0.706882 SUCCESS  22
000110011   50   65   57   65   50   60   57   64  4.690629 0.790072 SUCCESS  23
000110101   74   60   60   65   51   55   61   52  7.009410 0.535618 SUCCESS  24
000110111   63   58   63   55   54   57   61   70  3.636057 0.888378 SUCCESS  25
000111001   57   57   49   60   54   65   48   61  5.049800 0.752240 SUCCESS  26
000111011   58   46   64   65   63   56   52   52  6.121270 0.633650 SUCCESS  27
000111101   54   54   58   55   60   67   46   57  5.225642 0.733209 SUCCESS  28
000111111   60   58   62   65   46   59   56   59  3.914107 0.864789 SUCCESS  29
001000011   71   64   66   68   54   65   55   62  6.999588 0.536677 SUCCESS  30
001000101   64   64   68   61   69   62   69   58  6.364220 0.606504 SUCCESS  31
001000111   67   59   45   50   68   63   66   60  8.627158 0.374717 SUCCESS  32
001001011   52   71   66   55   46   63   51   46 11.742586 0.163064 SUCCESS  33
001001101   64   51   49   68   61   63   66   71  8.641239 0.373458 SUCCESS  34
001001111   43   64   67   58   61   51   48   55  9.524159 0.300023 SUCCESS  35
001010011   52   63   52   52   58   52   70   59  5.783186 0.671503 SUCCESS  36
001010101   62   55   53   50   55   59   58   60  2.682731 0.952665 SUCCESS  37
001010111   59   53   60   39   53   61   66   57  9.161691 0.328840 SUCCESS  38
001011011   58   62   53   54   53   68   66   43  8.572276 0.379652 SUCCESS  39
001011101   68   66   66   62   65   60   65   61  4.943883 0.763557 SUCCESS  40
001011111   50   67   58   54   64   62   56   49  5.445102 0.709114 SUCCESS  41
001100101   58   61   54   45   69   61   64   65  6.914689 0.545865 SUCCESS  42
001100111   50   59   48   62   55   70   57   59  6.113302 0.634542 SUCCESS  43
001101011   61   43   55   69   60   48   55   57  8.950680 0.346474 SUCCESS  44
001101101   64   44   62   58   64   53   56   66  6.635677 0.576401 SUCCESS  45
001101111   62   48   53   54   55   53   61   65  4.838790 0.774659 SUCCESS  46
001110101   60   55   54   69   52   52   63   58  4.463202 0.813103 SUCCESS  47
001110111   44   63   70   67   65   70   53   56 11.156950 0.192964 SUCCESS  48
001111011   58   67   68   47   62   61   51   46  9.348798 0.313731 SUCCESS  49
001111101   67   61   45   63   60   82   52   60 15.250088 0.054461 SUCCESS  50
001111111   55   54   71   66   48   53   56   60  6.995329 0.537137 SUCCESS  51
010000011   63   53   62   54   46   55   49   74 10.376650 0.239579 SUCCESS  52
010000111   64   69   59   71   64   80   41   56 19.002807 0.014845 SUCCESS  53
010001011   63   66   64   61   66   57   57   62  2.981938 0.935486 SUCCESS  54
010001111   61   57   50   55   68   62   51   58  4.509154 0.808517 SUCCESS  55
010010011   60   52   54   73   48   67   49   72 12.774217 0.119858 SUCCESS  56
010010111   48   66   63   58   54   56   50   60  5.217675 0.734078 SUCCESS  57
010011011   73   49   66   65   59   49   61   71 11.208535 0.190161 SUCCESS  58
010011111   59   63   61   52   65   59   51   63  3.265140 0.916634 SUCCESS  59
010100011   67   54   60   41   48   51   54   59 10.719405 0.218111 SUCCESS  60
010100111   53   73   54   69   66   51   61   43 12.828137 0.117901 SUCCESS  61
010101011   59   56   52   51   67   65   64   62  4.534019 0.806020 SUCCESS  62
010101111   58   50   69   50   61   58   79   68 13.318640 0.101346 SUCCESS  63
010110011   54   50   55   65   58   66   62   49  5.491054 0.704031 SUCCESS  64
010110111   55   58   44   64   50   67   62   51  8.390801 0.396256 SUCCESS  65
010111011   66   56   65   52   49   55   69   56  6.449050 0.597064 SUCCESS  66
010111111   56   68   57   47   51   60   66   43 10.533259 0.229573 SUCCESS  67
011000111   62   54   62   58   47   62   59   61  3.492086 0.899803 SUCCESS  68
011001111   51   52   57   59   57   74   56   61  6.283992 0.615454 SUCCESS  69
011010111   57   52   59   56   64   48   65   63  4.522755 0.807152 SUCCESS  70
011011111   54   56   55   60   59   51   71   45  7.863275 0.446939 SUCCESS  71
011101111   47   63   82   64   58   61   63   66 14.008890 0.081534 SUCCESS  72
011111111   55   57   72   60   55   55   63   54  4.623108 0.796994 SUCCESS  73
